Stop,High,39fe5bf483fe68f377e26bb250b5647ba7b4e550a4cc6c48d6c3e47dc65d362e
Stop,High,17e627f0cc8314de0c16f1a7bdbd1c21e3694a73b9b81845c4ca76d47a0e04de
Stop,High,6539aa04acca8afc6099c414182f73b939e8151adc7093087b1460b199657310
Stop,High,de319fe12278039b303cc168577005419bb443e13e3558c50059a31327983ce7
Stop,High,8f07652a83851ae8be7dd1371b82dc5ef035e74954f7f0c2ed73e85fe6b554c6
Stop,High,d35afbada1b1ae2f895e400e0a8cf05836b4ac916c4f1a781930a9324bfc37c0
Stop,High,ff2fd176bf9e9d4265296174c60132ee5238e4217e6b9b32a5e474cfad35ce66
Stop,High,11ac22a2b13bc6271e8b9e916fa5de67902b11a62a4bde404803545f74315773
Stop,High,9247472f015c0e1b814196278542f3b96c9d7850d67394240e3e4b0ce0a2cc10
Stop,High,289f168d1ddce89a04c5a7a316a09895c5aa51d0a28cbf4807124217558619fa
Stop,High,626b97523ea1c89f3337be39efaa901c3a39d26bc108cc0c5d9e2eaffb2b79b4
Stop,High,7d0485e8348a7c45a4124bb3c458f304eb0a573f0adc7b507286348138ae02fc
Stop,High,b5521194d6d62bb2f3d7ef73ac45bd751e7a1072f794e486884d51aedb852cb5
Stop,High,117bd105679704680c490279b89e47201550752c17e189f4902fbd93fa93d354
Stop,High,d383cd06a306d385f79adce125d2816d81e1a067c160ae62270f0b2b8183f1d2
Stop,High,c14b06a3a76dc9d5673c5e98d318d5906c407869bec5ae0a66c0b8635fd61531
Stop,High,7eefc0d7e66d4b96163e215c40b65c480b8f992241afdab7f70a9be6c84c3068
Stop,High,18442300bc10e39c9cb9b5b32ea146be9cc09df17c945fd1ea3f9fa19795add7
Stop,High,3dd9e3687e115e7920de3f3a2b9a1c6809f0f7372d0457fe6bd609444d58a98d
Stop,High,8cd54880215988e7d01e964c1adbfda42666c0610bc4bb491eea272c7f24d498
Stop,High,87b92d37eae4bf035b82a9ce3e25cbc34a1581e9a039344da4707d3c1d3cc251
Stop,High,7800794cd25aaf48943d931935a9cd98980a645881fd557a24f0444ffbbdc2e1
Stop,High,18b11da4f088d5ea6137b7927a2b4420b6e6c3b3cf6316d0dbc4dd6fe7308889
Stop,High,02a877e82d53354ae9ac4ce96982574103fc93ac2bee9bf3d650631f49ded10f
Stop,High,e33388664324a90a21ad9902ecb1ba409f2a888b23d61b1a32ad30d5ae3beaa1
Stop,High,70365b7e7cb7451145d67b2b96721ac09ae6794d592b5a9d1dec808d322b53b5
Stop,High,d38f23df1643ac8c78451a187b569fdbc70607de0354cf931822b66e5bb23bae
Stop,High,1e806984df9f5d8debae45e947e3f472fe4aa1b484ed794b9a2b0dd7204511a4
Stop,High,26c09c2ce6e36cdd056342ad6db20fb45f006d685ce0311f0e691c4a2ad16cef
Stop,High,d294cf255f659386239c22f79980eb4e3f59500f4df43b65c7e72f213ec4182d
Stop,High,5e75b2121f0a0419871b8dfdcdd276bb98d2d2f19adb248a7732e1dc127d4e71
Stop,High,9ebee44cdf471a2b69c261d3ff33d6be7bd07f755061311e3ceb8590b54369c3
Stop,High,26b3be5bb284467b876c6fc017b9a8e7b7c99dd667c82aeac71e2cbd0f7027ed
Stop,High,ad63e0e95a2392870f568330c3793cc3cf8422870e07c9a83dab817390c0a00d
Stop,High,dfd6ed04039241b2bf6985e4810043386acf78249d55a3ab4a758c73b539c5bf
Stop,High,c435aa8a19f1d0f226e08e0f57bff7c8553c844ad08dd342aa29fd5058fb8135
Stop,High,1c163c65c9c41543f8941a29597df12521b512988deb9b389938475e9d46beb1
Stop,High,e875f5d29494af4f49a21bdf3153f11f501472c454ca29a2c52af940fbe268fe
Stop,High,251ee3a528ff1960e2948203117af8a82fcd501c0a6a190068c9601482310b65
Stop,High,9e7621cec7fa7eb0af90f68d7d42896f5eb83a2d412c0abe00b877ec261dfdbd
Stop,High,7ded057e9fafed966c7f33ebe0e99a2e59bd39449252f6f98e5ede1ea4f1b0ff
Stop,High,ab457635362b65f01ef5371774dbfad1629b797f9d0a78890c13b8fc5714ae4b
Stop,High,1fe581e23ffc44ac1a550c3a05818f1d81e88c24f96dc8369fd020361175f5d5
Stop,High,72fe96710a11c58cffc2a88f057a13d2651bd96397bc86a0f4cd85fcfd274535
Stop,High,c66f4f78a3ddcf801276a92de9a3d3bcea840e220ee8715e3cb535567358c957
Stop,High,ebe36475a594063748c129d54166a3d80540865581805fa8a54bd6a41a7c426b
Stop,High,4686341164821a5eeb9602014b98dbb442019c4515f5c4b9eac1492cba4d8e0b
Stop,High,4ff28482116fdfc17af3411d3f74e98c7cf78339a9c701b21e6bb04ffe407188
Stop,High,503ce4f0ef62cef18901ed98e96445f260395827252b40f001071463c128a6d2
Stop,High,a6a67fa5e07abe224568f509768ca246d95a3a0c5ee11bfeea7c9760c6c6a371
Stop,High,4e4334904ff24b93f6bbae1a6dba7e8b37ce1239a71cbb86677439ac059f84e5
Stop,High,4ded12130d8d0607c8cf72d03cf775de32b675d9da20321ec052f887a3552b5d
Stop,High,e5b4706b122d25bb5f950500705d11c184be12e58ea5a6921f50b3a1711e947e
Stop,High,c48ae125e231cfdbcadd49957cd23ed8c739163479a433175f2aa8c7aa99f9d0
Stop,High,d1723380ab0a1651360cdb81790871faf6a4ac8fde7dfaa8a56629467c45ad3d
Stop,High,cc138a04a4a1a988ccad3fcce83e9064e00fbad02347e2685741d23f0107ce49
Stop,High,d4323cb57c53ed1b6e083ac56a957594d02b0b9e7adf0e7f5ede88191ca39f69
Stop,High,adf0b0f91fe741ac92131ff68352153b56c4f04212f4434ecf9fdb4447226216
Stop,High,cc72645315b31d8414311a0a2b3ba505b4a65067b72364c3e9f48e1d066bda25
Stop,High,c7b100a41efd1967947eb511df59cc1ca3d05ec34c9dea2ca3a6865d69599d3c
Stop,High,3c3cee50db58610d6292c0f1c6ef8f40d519cf814a17ad7a6dada0194e0f3388
Stop,High,9e7dfc2e09525f92fd865aa1a1bb141a7bbb152f04a80d254c7d3b0853e07ef0
Stop,High,5cd87944f98dd4e2109b9059e40ea08ad8232bf41dc3b8437a1559ee93edd853
Stop,High,3e618b09bbab54dd0bd81e5ff61964768c527c998f5e9464a0239ca7ec23cadf
Stop,High,8f2486c896e10bb516f077a31e6d36c281c868ca4214ab44ee4d5306311d481e
Stop,High,2ee97fca2aaaec7f5232546878134f3ae58ee53997338abf3f119f1b1051eeca
Stop,High,ef2baff18e38c81563a209be46e0abf3bdc5e05da6c2a8872287edd64901af63
Stop,High,971995e7ff0362002a053704ba1a1e9fca3533eada5bfa52fee1831af94c6b77
Stop,High,968dd2b3636954d551acef1487e898e1d10231e55f43f62369fe76555def03bb
Stop,High,816f271c86ec8e2ef83647097e2fb040d580502e59dec71c1381e7ff24952cf5
Stop,High,799b56f046c39964135462aaf2b61095998dbfbb3a19f8575e8ed371c9ecf45d
Stop,High,6b74200e92d384d0fa4223f8c9fafd1365f4b9a0c3e2d107f2b65d3457794a10
Stop,High,4833cee293c3ab4e6d6068d81afad03d27d1ab0314a4ee092a65c66d56325b16
Stop,High,42861dac2769a42a12bc836dafa23317be73911646b00abcb7b70aac34e061f8
Stop,High,22497547a2b75686dffc674699174778510bb76a14141249581b8cecffdf9c2d
Stop,High,19758c0037c39aacc91149b9f66ed45e2ca540cdc94dda9f7c7a908f0227a7b7
Stop,High,1602a3f2931c5d793cc9500c69850fa4cc12b319c0eb2198d18c176579273fd2
Stop,High,0eb97933b944dda15d90b7dd71fb707b994b5be58549d5663aae174a82238268
Stop,High,073288cf76b4cf05299bd491d99eee7323c23c80d31f5632d17469fddf4593ec
Stop,High,04de22830fa69312a1bdfc67e614c558800dac225482cb20fa844c4c93707eca
Stop,High,00c86baf7161bc1f0ab0618716f401e17a3e88ce6002d0de3ca8eab7fb8b958d
Stop,High,733d197665d90ebcbe41ed14d872db66604706d8435e694985ad2c459ce59b70
Stop,High,7131b9458befa961f984fb4f629f9aba8abd130aade0674b6865a3c388997a3a
Stop,High,b022e493931052692aa1caf59b29ab94236132fab4b0211a6aefb1c5bad6b22c
Stop,High,68e62ef8348a0c1622e0b7819920b03142b1f6c9529dea95ac33b870b3a1c512
Stop,High,7201687dfb39aa50e4154a4c7cdcc5c0f6559d2c33eddf10b88b3b08f2042bd0
Stop,High,ee871953192d79c2a1a9a7a0141419c9ac42b79e1eec17514e3e4edd18010ac4
Stop,High,9b1752c0e5f980b01e81c3c75c9b7ff998f3006f7a7eb6bd3c40f079df4b1953
Stop,High,3fc5ec3d73e71e85e59c72759b672017bd71f79e2f00b87635ecfecdaec9b3a8
Stop,High,0d921e0a059ef5aa8f7dcc0c75c2db6bd0f12a3d55b54aa5800b7df635ef4c2a
Stop,High,c645a9302882d7d917d94ee47a75395d276e66809f6d0c0caf7c3fd8a8cf04ec
Stop,High,089690d763a18004168a1be39150c089073738264c93a714ffb9d77072dffcb4
Stop,High,1629e7432d2ed0ae056a582f57dd18d92344ff375bb7faf70e6a0bdb1a3d1dfe
Stop,High,74169ac12d23b8d88b381efda4d73640a91cc157290e0e74126e522d058b882d
Stop,High,5ad3b413b5b816362fd4e4a2a1e8153bbc393b8dcc1aafc766ee73d4db3aaa56
Stop,High,d9cbebcb85f945922f0773fcb560dd6b71dababb7076efda3e240cc774a1331d
Stop,High,92f300949b64286a0bd75f516473705cbadf67ddcae87c9b27f025f657a8442c
Stop,High,25a4d587b11de5d5b255611a5a918aa067c8cf311d87de9cbb8f6f0d3fcde1e0
Stop,High,65677a9fd2c07b15e5fa70ec64a78a425da7def6c77ab5e8ba9fc5629da6917f
Stop,High,ae92869ae1e6762d5686b1596dbf26f38d4c29eaabeb570d1196860ed75c724f
Stop,High,13881326224c43c988e0c42f24ff56a1d5881452df73ade6745e18d3b2c72ab4
Stop,High,9ae628709cda9d39568cb07e8e90529eeb7b9ba165dfe844980d12ec46661c53
Stop,High,89777277cf476587efda12e9def270e12b639e04aab35b17ffa0312ea46da418
Stop,High,0f3cf7eb4a39448632d857ca47ffd0546614f5065512ff1f0b937b4637d78c15
Stop,High,2d9d77331ace2f16271408e2a93b20aeefa2c796e44b371863335d0f834af6fe
Stop,High,b582fa12bae88efd86f9a3d53e804ba74f5532c5aa215cf81fca11c3a073d348
Stop,High,0615c07820c91d1e97dba87624c07968fa9cf17cb8bdae44a050e7f9fdddf232
Stop,High,d578ee06743593c36393d7919409ebeb371eb81c9d2a5db502c2154d9c1fe53b
Stop,High,2b6cf67c2d527d307549b1c6c9206f5213d5315c7c5c5cc4705ff5f1b6e806e0
Stop,High,d2cfa0b42f7aca7c87bd1a44c7583459f158ea1d739bd3ca018f463ab20c0d65
Stop,High,9342877632106217224d932cd7419fdabf0bc06f6645235349d1931cdea259b1
Stop,High,fe74525bd149a91ac7e93f1b72cd9ce218383f67054fd8442196ee6a6f6bffd5
Stop,High,2f351769169d8fb1f48a3485cdca10e169092aee60e2a229d7d77a46b6311c90
Stop,High,c6dd25dcabf4bcb343f25f084c237b432d2f1aef3600129f6f784cd2969645e6
Stop,High,17842bb29c352c71ea319c39a70c75f5c1217d5119822050879e22a73747fcde
Stop,High,133ddba991623f42029fabecf728c5f87377285069a62a1b7b25190cd8b61aa5
Stop,High,63fd2e3a23a0308f158bf8b637e9c08c38edbf605f5c556b8b9ea50e3fdc59ea
Stop,High,78c3e9fa84cb2250614f87a8f83282d29e481830a0ad49d43477f9e505da880f
Stop,High,92283c519a8217870e49bb095c7ae0d7da60aaa444e943bb7d793a3d5da7dcc9
Stop,High,a5a474275a80be0d1efabf4534e9bae26c06968ed0fbb163c7dd2eb894c163fc
Stop,High,b042d0a35e464438695e141265147a672116a7110a0e389bcd3a3f80fb36337b
Stop,High,50464ff3946200a756ed2e90b1922c55f6f3327d11da11debf088f3be8718d8a
Stop,High,37b672ace88cdff537006d3b9cf332acb8a99cdabccc7a90ad19a08414d975f4
Stop,High,25345420d829852518163412439862df6bebd2f26a114eb2b780103da9dfe452
Stop,High,cda9f5037aff065e59e3709e79a7528e0a4bbb9bd12a43a28264b8f5f0e200fb
Stop,High,c62b3ddb8d5e3e5e9a642bf80628d67ea4068aab87b229c0e03094e099715c2e
Stop,High,3831c1920a78710469666ff58511c7ccfb33706adbd8c8b0ebc92e4e18674dbe
Stop,High,5cc0c50aa6e30d5d5d5c7f98c2ab671e8dbfae5026a997e25456eeeabbbeb44c
Stop,High,357c64963cffaa26e1664c54a4288a2afc7080e323286096fc493efd92a07bda
Stop,High,476fef34e6b6d47c1cac40b5760e5606e21bf72c112093a269a61339da5e98fc
Stop,High,78fc786e24f59fdd6945b84fde4a2909aec70e98aa90ffe418eb51a62b1dbb81
Stop,High,a98710cd8cde15d01f6d09c85700514483274b5ffad119506d032e62b8f72bfc
Stop,High,e005e7585e4b7d705cad0474a059f636643a53a728c28224bbb91879c56b792d
Stop,High,836521d8320c827021abd8da5243f5b8b54143b02a5a48633d7ff3e1dfe7a2cb
Stop,High,a1c6427f640608775017cc88760a42478398c23d038c1c3edb96a2ea48dfe47a
Stop,High,afcedd03fae335b2138d7faac3111cc4d175baca3bfaf9fcfb1f1750638c5f2a
Stop,High,3eb739c596cb3da0dff3a6f345fe95de936df913810402a7ed923d33b338aec0
Stop,High,6c0d9af65dcde3c03c31c8a9312d7419a0cb6d3819039f20f975533c92917f32
Stop,High,b3c43162a77801e4cb46f5d3e60be7ee46f044093c3ca0a10feaeee7f933b594
Stop,High,5e2f7a625fa1e748cc0b348923d58f89155c4f7c8b9bca52137569cb761aa438
Stop,High,78816a975302a0020b8e1c22859983071ae4879f1a853df7d8eccd4ccf4f7c93
Stop,High,41e4f44b85528e604366ac6cfd88db1376848652c8044724ce8d3e4cc9e0cb04
Stop,High,6a96bc291b6261d002b3a7d6a232db3df2afe2e8e48bb4b66775bb7446b7ac26
Stop,High,18af63c6046e4fbb41759fd2f1c46e678b67d7b8d0541169d21cb0e99f56d2d1
Stop,High,ecc0792820c2e5a58f4deaea9c93016636baf9a3dd910e82ce03929c6a052427
Stop,High,e8e0abf095b375361c7a1e8721e2c3c12a0efe2281c1910a9d3e917f3a2be76c
Stop,High,57ea9b6b67bc4b396a634127e100bc1cab57a0873e00315ba88984529ee0cee2
Stop,High,bd891401a7a966a3c5c35f9e6c6c48a27a45d7690c3969c7517e0acc868eda97
Stop,High,128fa047e83a40698640ec9ccc30af053cd2a93ef4be583f02ca8e6ae5c97e6c
Stop,High,332f6c7b9901126e8e2b4c9416b0df98aac1bf94fd6f79f9de0b8f7e141471f4
Stop,High,47c30977596a3c9dfaaeb86fae2200bd2929ea03b7092cf32c96fa9768b98aa0
Stop,High,6c8f66b5a6ee419614e8094b3b6d5435c2049cdc07c987ea84191b3f903ece79
Stop,High,fffd0a4ba42e48bbdad90b34359c97008f0ffc788750d41b9df18e31a480d7c7
Stop,High,3853f8e43a5fa3145d7b35a689cbc6e419ea576600b65062beed7d8cba279ed4
Stop,High,b9d3baecec2bc332785de9bb940c6ec3c28a3aa077af7ff9c1e7f3dee7a39223
Stop,High,3f063fd7e94f03475056fc4a24beb28da821ec5cb8dabe9c7d4f958d8f21a397
Stop,High,d50a69fc9368f536a7065f3873d5a542eb50caa0ce3a4a06b6f7282b32817bf8
Stop,High,1d9ef7ff4fffd831821ff189dd939ebe24a6367638dd61075250bb694417dbcc
Stop,High,23ec72597ae41d0fa4dcb993eb3915908f3f25ec3d9f26381870525a1fb9779b
Stop,High,ad7758a0457954cdbf380e8c2dba21620afc1bb528952a4b8706d7914fe3b1ae
Stop,High,39d9ddd497d608cebeb20498e0f2cc273f6b4acc45496bdc73111312c964244f
Stop,High,93bdde6b091f62d424324f740b373fff288c577e8224c2de5357dbd464b17763
Stop,High,5d13df2508447bc16a0edcb9d7a5e214cee4f7fef40564b299cbc5ca65fbacb7
Stop,High,816b9b4a7df898e3393af529fd21b705ec010276986b0d55440aad333a4fa15a
Stop,High,6bb90befd2e45a6caaa4ccd0b47dfa0453b28f0b89c62f78c628e1936fdcb49a
Stop,High,7e5dd9a0f29589c8ae9a99708f893e6b16d4a82875007d54424ba9ed13341027
Stop,High,c263e2ca68a69bfa1cb3a474741bc00132b197c737aa8dd172b2719c740f47c2
Stop,High,c66908221964a5e47c5340f06e5292fa11cd3637a7e0c4b007fe2e8306382c3e
Stop,High,d8a27a66f4b7e29ea0cc3f360a345e95c7d6af7d1e946fc3d4af6b9806267155
Stop,High,a92097460fb6fc1e6fe914c7bd3511d6035c79fe78ba76f991f4c14966cae17c
Stop,High,bd27f54aa52d822a1716392618908daba77d60bc2aa30e072ea19ae84c7af231
Stop,High,9f0a0e4b936386ed2d57db2d6798751a85ecc8adb4c564df609224d021c8e0cc
Stop,High,3592a149b30cc1e04f719253764330d231b7b6a1108500a172c3faaf0e979c03
Stop,High,126228ed4a6fa0967b3d8c83977357583c60dd6c8f63409b8664a1cb9a9cc818
Stop,High,505d6234031672419cf4e94a32117b35a5f95c45cffc1f295c53da13a7b26208
Stop,High,d2dd7ba12e662280a3fc4981c9d1fe8afa58873fc3c4d63f033d2089a5f977bc
Stop,High,d3eab1bd3327571169d62f828d40ccbc84b7192c9c0d8c0beb83524740eb1b65
Stop,High,062326379158ab9a337c352b73a57e6d3465cd26e92ce2247fc502985c9e15b8
Stop,High,138b1d4d4e0d854f6ae9fe1103f26158e0df921384a403c812649534158809a9
Stop,High,e126567c35beb7552d060b99decf67b741751568641f333438b751ea86d41c98
Stop,High,a5178d151f0c3056d631cc4d52dde49c19a08fdde23972a220869360d078fa76
Stop,High,d935d3deb9f86f85e9eb8ac73c617a4d0eac4c9bbe54e97522c02f79a34685e7
Stop,High,52df416537250c88db017edd6a56282707f80ea38e3c7d4f9101d88c171bc49e
Stop,High,da7cbbf56f929fa425250a13156cc82ab540353716578558acd23f7ee6f5406f
Stop,High,f8aff7f6db8e4ccef61761b993280d3a889853e30a060aa16298aa6b69cab165
Stop,High,f440e684a6b70b84437dc0a5becbecc67f8bf8239d86a3c47f0bf60a18b69154
Stop,High,19068810ffa556e922759d7652f4a16f35fc04a5bd708c56a8d601db3cec8708
Stop,High,12f6e0e9adea28f0619bddd3a51515af45ddfd29f545b21e93c69edffe69fdc1
Stop,High,3a0ec30b86a42ae13b311f023c748dc14918cee78593f5e6786bf98a2c4b0f22
Stop,High,9b4035690f4f987f5ec426086467dfec31a9f91cf0b23ffc13d45a25def1bdfe
Stop,High,374066adde3b0759cb714dc69f81022ff93c36e759cbe7594d3ca3600be94194
Stop,High,c5cbb1cab733c0ea594d67991586f12e7fa8396e68a7067b26da469be0ab6ed1
Stop,High,217480c37c98f9bf2cc0ae64c2fe58c5df5be4b005bf6460a83b7c460fb3a257
Stop,High,1ac4c935700aeb5018ac473ec6a180bfc332ec686e7efb8617017ea93481ea79
Stop,High,4ef4bd047ca7a31b0bb1232236a1d4075031bf9c5b0128ab33a6948fcbe65c1f
Stop,High,31a80f0d85b3ab33bc5d45b3f1c850eebf1c6318b732a9e48d0b2accbc3754ce
Stop,High,6de170d20061599ced85f74630cb8dfbe6ec11592fd3f61d261a5e92e8e5b4d8
Stop,High,78cd97ec2dd4ee8922a48327c44b2b040b3e817d87acd0386f040932557a9ef8
Stop,High,099f958fb2f5294e668b1f1aec49a344018e89c0250b9a787f7ca130469111eb
Stop,High,38c4970c7f338a44d531efbff4737bac904c9ea1720b31f07ed2f70ad8b0ad27
Stop,High,d21afc25b1e3c40194e0197a14b179210ed01e5a1fc481b540de3d46fd04b1a6
Stop,High,3281c9ae9c603fab9293b71fd9f6955e4216f6418047b29a08446c9b540c7a5d
Stop,High,a5bced2e4d51bfcbc4096302d56b663a05b599a7718f9ac84973b132893fcf09
Stop,High,245247efeee2675a380f791323dd3b2b52eeddc0c1c033b7772c03a8c699b4e2
Stop,High,7dd575b4960d6489a8d2e254a11c281fb0a584cdb3ed4e247e77f03352e5c3e3
Stop,High,84d1ac925dd48927aa12e4c519e081c39f0f41c2d226ec55d28fa2095c19be1e
Stop,High,27ebb84c6116af03e64a773a83816cc45a9dda1e4ea372229633decf59edd0a6
Stop,High,2144fcba25786b3a40a26396f540ac398602956c826402a96f191abe73ac1bca
Stop,High,8e353469e9a3238883c19d9471e6c9c9b6a487e25a7ba67ff0a94b89ebd2c610
Stop,High,7b66937aa53c2d41ff581294c755c0398d9b0e908ceeb90294a08342645269d5
Stop,High,d6fa27ddc043e34425a257f7e5a4af46e12209b838e6ba0587800fbaa58bd303
Stop,High,2a689712dc01a555fd756f77e8c63b5c0ed4b1d7632a1fc97b7810a121fdcfc5
Stop,High,9d4810171930cd3762bff169c8b82a0e8afa79f880d39bb0b99b36f33933feb2
Stop,High,f9e39fda7e23f3da023a95b72fb59924d487a8594c34291e4b0ba1873bff3076
Stop,High,a4e4ef5a186e4f30828cfd2cb0b385785836b6204ad6c5e889ef22f611b39fd1
Stop,High,175caaa055481f2e74fac2b6801b1e461194b8d662dcfec66ea0adcfd6d64bcc
Stop,High,82515bb4fb5f3c67b48addca1f08cc2465690f8fac991ea30c68ceceba22a1d3
Stop,High,f3917bfe3837372f34af459f01c0af768a616fb9c8a20c04994237695af925fd
Stop,High,29072290a6f224e81b0dacc13c3c61e73f558cd735719619f387bc7f9d97bf2c
Stop,High,2d0d8307af9d0eac918601e1c2eea197d8df807ee7297b21aa6e287f8700f9e7
Stop,High,9cd7cf28d1946de6961a3bc6e24b98d8eb8722431a18693990abfb7bb8e10a18
Stop,High,0331e259b4bc7d1e839f830d534f6515aee908bf1f3420ed77eae64c85fc8f2e
Stop,High,7b1018e97dcbbd874125d3bbb0795d3200ef66121e7767e16c3e6c4124811931
Stop,High,9c316637abbadd0c0fd54dcd6745366265bf221cde17ceb7d558e3e2a4f39371
Stop,High,a789a915320dc2e5b19011f108d26990ad179d953b7d95d43b4054987960c8ff
Stop,High,212de6f25599fda439e9ff97c253513d5f86fafa0c35d30ca51849a3a4f2ec9a
Stop,High,75f895c5ea6da52121cb6b32685a6fedb231dda44cb1d086442a9ea8ff78532a
Stop,High,036bbd6cc9028246cebc30dce2f7a6a596bfe3279a95203c86b2337b59cec484
Stop,High,06368bfb7696a9a950fd2dd365ca585d4fca5b5169e1afef0f4fa3255824b7b8
Stop,High,360006e9a559eb1322117c356b79852e642479ec9a729e01bf25505310dd2e94
Stop,High,5a80e93abdc99d52b8cca61a20ff4ec4d1ab62206417e5d87f0fa9cbce436890
Stop,High,f0fee7303e943a55b74e19e10f23a0f433e8af720516e2488d19dc7fbfb447c6
Stop,High,28c3528b809644ab676d16c1f13ecf970b7ae087f8387006112fec79db5052bf
Stop,High,65c744cad3b2160efd1f3d31c4bd86fe102437bf335c77f5a439d9b9661e1d5d
Stop,High,9397ff6e983a3a071173c76e020e464ee2df3def8925c373eafaf38eaa410bbe
Stop,High,56221b7ad16a9c49d02a3916fba76504b9e4d66d9150b7e882f9a0747208ec80
Stop,High,90925440b152418f4955cb81fcf2ba978c73923eb9bfcc12627fa779bb82acc1
Stop,High,484c5744d61f823650e0e4d8c6f4b0c7235a3ebab72af70ecaa8f15f11f4e0d2
Stop,High,d3e4e4c70db693465dbb2a31f30ce08961d424707c1283280c0101c85d56e699
Stop,High,5f32994ba18ea60037aaaaa54590f5f05168f8aca109b3d2d43b072e1195f3d8
Stop,High,a3112b9913731d75b5833ac5d970bca55cba22b240312ad724f5098ca3348feb
Stop,High,7a8136a8c2e253ad3dc26e50726efed2689833b1f70cf0161a1d88ba350d1c1b
Stop,High,7674b4a32413dc10eeb3419038d0282b60e2ad0b8a0b450ae0e02a95c606873e
Stop,High,b5b9d615b49d24e3feef37ea7b69c173ba25bce61617c919f22d0cb8d754c632
Stop,High,a94859fc5681632d6e2cba1648e13a45ad52f1907dc7a3d3d77bba8cc9bf791d
Stop,High,e998cea9f145fb5e065baf94bb48da1d89988de45d1623a64f6d3500aeb1254c
Stop,High,e32b231a08e4c0f773225e5d6abf72fb9474c987bf1a3fa833630d624b69f336
Stop,High,b46208e80d15f87e4dcb855aa1972e4e4a0fcad0048f2e5a3a72604e0d9229ff
Stop,High,514540044fd6e9436759d536a6f2a6aea3950994132328e7f055b93f71bfd994
Stop,High,bb780822631ca9d8373de54c7ac466fd4695091e758d26301d09c73b37f08879
Stop,High,859baff2d05dbadba3123f87e0940c16fe30543d129f54ab837a76a55221ed0a
Stop,High,373ed213cf8e95bc1a6d9fb11d74dec8006b9c211d6e674e7455c393a4a12d7c
Stop,High,1d99973f12a3ec4234ff160cbb88d583e48d5128c8290632d077acc348d5b7f9
Stop,High,93f21f2908c4d70be5c76264b38e03f3d1f6575948ebcd74118416f1759cb41a
Stop,High,5e34fa3df649beee586ba178a363324d5a8a2fa5ee5b88408e59f1b62f9864d7
Stop,High,ce902721fe5439bc49d1bf849d1111de33b55dbed252f1546315788e0edaf388
Stop,High,02a2eca60cd96df0ef5f2f61914141f5027c32176e9c324df36dae275dc21d01
Stop,High,01844df24424c980c2abd38f92ecba177cde40c8b809e4d89e20002945cd4168
Stop,High,827f4988d10bcb9c88f371bace942c95e0b82166ab62520f089ba534f8252999
Stop,High,30c76f05ef5f620e025fdbe3586002e54410ba8675bf8d5aa7e26a656a769fac
Stop,High,23954824513cf2158577a1800118aabb54c45d1c088f71d7cdd841fbe6362d24
Stop,High,0e43e010ea75b309f11c8f0d3b5469c3344f0424461c7e41633f06c816e52a9f
Stop,High,611555ad45f406141e18bf4a8611d2a8028d7f637090c1e95b99882884a1656b
Stop,High,49505420a8e71e6bd97c5ff658cb43239fd664eb750824cfed812ff1474b7b7d
Stop,High,45bdc7cb0d2dd526eb9a782b0d948eb0ca86204c51b2252a0c910bb7fef0b6a5
Stop,High,6910473d95ea1ebaba957c5cded51826d4879f4a66e035803b09476c15773ec7
Stop,High,4521bf6f882807bdbb0c8f5f044c1415a543e2ca257ead36fba04c6a7919e6c0
Stop,High,f4a79a9ce79723a3d58d66313d0eead764aab5ad882753ba912a8207c88a1e96
Stop,High,358929111598815b9a3cc6cb8ff53e29f4a109af4a8399a750a159e991a4ba82
Stop,High,05b66206c69c11a9783f2ae6687cbe0b913d854422ef8e8ede8adf99b2bf7cd6
Stop,High,be5b7c30e15918a0e9df6e3ee044c1b3a810b11e6801a36b6b22e4542e5d6662
Stop,High,0ceaa5700f4bd5d4ed3184ab7ee6aec6f6dc6a000c15d1211a2a208f6a187bcb
Stop,High,f615699d8fbe4b3779b5416725c5ba75bd4176c2ab17ab75c1fdace8630dbbe9
Stop,High,a0038a7651f4408728f4a8c7a2abe43b237fc9dc6645fa34e5c4d9c212658878
Stop,High,35ba91ddf0d41590d0de137bc1d6e5524d8a84ecfabdae793e6b3a499f2c67d4
Stop,High,7c51bbdb64ebb9a035c3fd438767b75b774716ac5618b802acc7dd91e3867de0
Stop,High,18446dd20730083ac5221b04910933f02274c93f0b676159f1d550c4879f3c33
Stop,High,13c297a2707f43aaf3af396d69e8b2bb8599f2e18d74870c0c93805647c4b2ed
Stop,High,e19d0a4a8970ffe3619f4cd03b71e353e0357243ec6cfbf978138f632bbdadfd
Stop,High,de373b63d7df1b98e33c2b66c3061c573e079b0605974f596567e3fa85d0ca30
Stop,High,785bd7debac5094c77d0dc2f1641c1819d5ac4ac93f63fcb78770984fb892596
Stop,High,c91071dff8e4b548b5b4abe6704b146dd92d650b21efcd995a0c3e3420379c8a
Stop,High,0a0d7cedf9960d683c7413880134d69372c17ff08a22ca58f06fe9c155b99ee8
Stop,High,ab1748b0e3c1a02cf6a9f3d93e1d7db87d042b4b3e309a6a47d9877d135d6c34
Stop,High,1ac8b2e04af3a90e93bb78b381d0821657a89fa7c29592046d1544791a90ea99
Stop,High,fd38aa74e233826d1ccff8fa208227df47a7a712df425d434c6e866afbc078ab
Stop,High,79b6186f6911d88f26c57ed7914ab224d623a7f493ad4b3372622b4192145969
